,absorption/nm,emission/nm,plqy,e/m-1cm-1,smiles,solvent,reference(doi),source,tag_name
40792,496.0,514.0,1.4000000000000001,478.5499959687166,Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,CC#N,"10.1016/j.ica.2011.11.017,10.1016/j.tet.2011.11.070","Deep4Chem,PubMed",BODIPY
6331,391.0,528.0,81.0000002,445.0249108319361,CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,CC#N,10.1021/jp103410x,Deep4Chem,6n6
24103,794.0,830.0,1.0,524.0500075376533,CN(C)c1ccc(-c2c3ccccc3c3n2[B-](F)(F)n2c(c4ccccc4c2=C2C=CC(=[N+](C)C)C=C2)=N3)cc1,ClCCl,10.1039/c4cs00030g,"Deep4Chem,SMFluo",BODIPY
38189,413.0,443.0,80.0000012,307.0037866607755,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc3ccc4ccccc4c3c3c2ccc2ccccc23)c(C)c1,ClC(Cl)Cl,10.1021/acs.orglett.8b03329,Deep4Chem,PAHs
10679,506.0,591.0,77.9999971,476.3427993562937,CCC12C(=C3C(=C4c5ccc(-c6ccc(C)s6)cc5S(=O)(=O)C41CC)C(F)(F)C(F)(F)C3(F)F)c1ccc(-c3ccc(C)s3)cc1S2(=O)=O,C1COCCO1,10.1016/j.dyepig.2018.02.016,Deep4Chem,5n6
18269,564.0,619.0,25.999999000000003,449.83105537896006,CCCN(CCC)c1ccc2c(-c3ccccc3C(=O)[O-])c3c([o+]c2c1)-c1ccc(N)cc1C3,O,10.1002/anie.201901061,ChemFluo,6p6
18411,450.5,486.0,93.0,480.6000111685288,CCCOC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C1CCCCC1,10.1021/jo400417h,"DYES,PubMed",BODIPY
43262,260.0,341.0,51.9999981,431.61591281079683,Cn1nc(-c2ccc(C(F)(F)F)cc2)cc1-c1ccccc1,ClCCl,10.1021/acs.joc.6b01326,Deep4Chem,5n6
25954,429.0,561.0,17.000000200000002,458.15856036702553,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccccc3I)cc2)cc1,CS(C)=O,10.1039/c2cc31662e,ChemFluo,6n6
52618,365.0,435.0,5.8800001,361.1723308007342,Oc1ccc(-c2ccco2)cc1-c1nc2ccccc2s1,CCO,10.1016/j.tetlet.2019.03.029,Deep4Chem,5p6
14518,412.0,578.0,43.0,454.00001873110006,CCCCCCCCOc1ccc2c(c1)c(-c1ccc(C=C(C#N)C#N)cc1)nn2-c1ccccc1,C1CCOC1,10.1002/ajoc.201800413,ChemFluo,5p6
26537,600.0,627.0,66.0000026,512.057393120585,CN1c2cc3[o+]c4cc5c(cc4c(-c4ccccc4C(=O)[O-])c3cc2-c2sc3ccccc3c2C1(C)C)-c1sc2ccccc2c1C(C)(C)N5C,CO,10.1002/anie.201901061,ChemFluo,Acridines
15386,460.0,468.0,74.000001,451.32176000679397,CCCCCCOc1cc2cc(=O)oc3ccc4cccc1c4c23,CC1CCCO1,10.1021/acs.joc.6b02094,Deep4Chem,Coumarin
6174,377.0,421.0,31.0,475.35003282550906,CC(C)Nc1cc2c(cc1F)c(=O)c1cc(F)c(NC(C)C)cc1n2C,CCO,10.1021/jo202062f,"Deep4Chem,DYES",Acridines
54217,411.0,483.0,72.0000029,390.8485018878649,c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(-n5c6ccccc6c6ccccc65)cc4cc23)cc1,CC#N,10.1016/j.dyepig.2015.09.016,Deep4Chem,Carbazole
10575,342.0,388.0,57.9999983,440.48337166199383,CCC1(CC)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,CCO,10.1021/jp103410x,Deep4Chem,6n6
13754,492.0,573.0,6.0,392.54977359175484,CCCCCCCCCCCCN1C(=O)c2cccc3c(N(Cc4ccccn4)Cc4ccccn4)c4ccccc4c(c23)C1=O,Cc1ccccc1,10.1016/j.dyepig.2016.11.056,Deep4Chem,Naphthalimide
16485,445.0,560.0,20.9999993,424.05492482825997,CCCCCCc1ccc2c3c(ccc2c1)=[O+][B-](c1ccccc1)(c1ccccc1)N(c1cc(N2C=c4c(ccc5cc(CCCCCC)ccc45)=[O+][B-]2(c2ccccc2)c2ccccc2)cc(N2C=c4c(ccc5cc(CCCCCC)ccc45)=[O+][B-]2(c2ccccc2)c2ccccc2)c1)C=3,C1CCOC1,10.1016/j.jorganchem.2019.04.008,Deep4Chem,PAHs
20479,582.0,,49.0,537.4499975837188,CCN1C(=CC=CC=Cc2[o+]c3ccccc3n2CC)Oc2ccccc21,CCO,10.1111/php.12860,PhotochemCAD,5p6
46824,577.0,612.0,17.000000200000002,525.5272505103306,N=c1ccc2c(ccc3c(-c4ccccc4C(=O)O)c4cc5c6c(c4oc32)CCCN6CCC5)c1,O,10.1002/anie.201901061,ChemFluo,PAHs
52773,354.0,447.0,9.650000200000001,291.539983521227,Oc1ccc(Nc2ccc3ccccc3n2)cc1,Cc1ccccc1,10.1016/j.jlumin.2018.12.059,Deep4Chem,6p6
20925,401.0,486.0,9.0000004,427.43426161168827,CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(OC)cc1,ClC(Cl)Cl,10.1016/j.jlumin.2018.05.059,Deep4Chem,Carbazole
20499,559.3,,5.0,520.7000098370519,CCN1C(=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,CCO,10.1111/php.12860,PhotochemCAD,5p6
37521,351.0,451.0,66.0000026,392.9980590515515,Cc1cc(-c2ccccc2)nc2c1ccc1nc(-c3ccccc3)cn12,c1ccccc1,10.1016/S1386-1425(99)00200-0,Deep4Chem,5p6
28330,507.0,557.0,43.0000007,487.37273806466794,COC(=O)c1ccc(C2=C(/C=C/c3ccc(OC)cc3)O[B-](F)(F)[O+]=C2/C=C/c2ccc(OC)cc2)cc1,ClCCl,10.1021/jo400389h,Deep4Chem,6n6
5653,445.0,525.0,2.9999998999999997,344.7158031342219,CC(C)(C)c1cccc(-[n+]2nc3cc(C(C)(C)C)ccc3c3ccc(C(C)(C)C)cc32)c1,ClCCl,10.1021/acs.orglett.8b04072,ChemFluo,Benz
14705,638.0,661.0,88.9999986,489.20946026904807,CCCCCCCC[O+]=C1C=CC(=c2c3c4n(c(=C5C=CC(=[O+]CCCCCCCC)C=C5)c3c3n2[B-](F)(F)N2C=CC=CC2=N3)[B-](F)(F)N2C=CC=CC2=N4)C=C1,ClC(Cl)Cl,10.1039/c4cs00030g,Deep4Chem,BODIPY
22058,435.0,516.0,4.3000001,388.9973638403996,CCOC(=O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OC(=O)[C@H](CSCc3ccc(C)cc3)N=C(O)OC(C)(C)C)ccc12,CCO,10.3390/chemosensors6030026,Deep4Chem,Acridines
14375,410.0,467.0,18.7199995,472.00021017171514,CCCCCCCCOc1cc(/C=C/c2cc(OCCCCCCCC)c(/C=C/c3cc(OCCCCCCCC)c(Br)cc3OCCCCCCCC)cc2OCCCCCCCC)c(OCCCCCCCC)cc1Br,ClCCl,10.1021/ol1007263,Deep4Chem,6n6
42136,371.0,,0.14400000000000002,430.74960379132125,Cc1cnc(N=C(O)C2=C([O-])c3ccccc3S(=O)(=O)N2C)s1,CC#N,10.1016/S1386-1425(02)00300-1,Deep4Chem,6p6
34443,545.0,700.0,1.0,401.2837224705172,COc1ccc2c(c1)N(c1ccc(-c3ccccc3)cc1)N=c1c-2cc(-c2ccccc2)cc1=C1C=CC(=[O+]C)C=C1,ClCCl,10.1021/acs.orglett.8b04072,ChemFluo,6n6
27214,321.0,325.0,50.0,442.00052849590514,COC(=O)C(N=C(O)OC(C)(C)C)c1ccc2oc(-c3cccc(Oc4ccccc4)c3)nc2c1,CC1CCCCC1,10.1016/j.jphotochem.2005.04.034,Deep4Chem,5p6
52344,485.0,505.0,86.0000014,439.79400086720375,OCCSC1=CC=CC2=NC3=[N+](c4cccc5cccc3c45)[B-](F)(F)N12,C1CCOC1,10.1021/ol503379c,Deep4Chem,BODIPY
26199,376.0,574.0,4.3999999999999995,471.4329759745233,CN1C(=CC=c2ccc(=CC=C3N=c4ccccc4=[NH+]3)cc2)N(C)c2ccccc21,O,10.1016/j.dyepig.2014.06.007,Deep4Chem,5p6
43263,345.0599976,465.8399963,5.0000001,448.4299839346786,Cn1nc(-c2ccc(Cl)cc2)cc1-c1nc2ccc(Cl)cn2c1NC(C)(C)C,ClC(Cl)Cl,10.1039/c9nj05426j,ChemFluo,5p6
38642,680.0,697.0,51.0,522.0000024222508,Cc1cc(C)c(C2=C3C=c4c(c5ccccc5c5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4c4ccccc4c23)c(C)c1,Cc1ccccc1,10.1021/acs.joc.9b01425,"Deep4Chem,PubMed",BODIPY
34646,678.0,710.0,8.0,516.00000688813,COc1ccc2c3ccc(OC)cc3c3c(cc4n3[B-](F)(F)n3c(cc5c6c(c7ccc(OC)cc7c53)C=CC(=[O+]C)C=6)=C4c3c(C)cc(C)cc3C)c2c1,C1CCCCC1,10.1021/acs.joc.9b01425,"Deep4Chem,PubMed",BODIPY
29897,417.5,443.0,31.0,488.750027258487,COc1c2ccccc2c(OC)c2c1c1c(C)ccc(OC)c1n2C,ClCCl,10.1016/j.dyepig.2016.08.012,"Deep4Chem,ChemDataExtractor",Carbazole
13210,676.0,691.0,34.000000400000005,517.6091259055681,CCCCCCCC1=CC2=[N+]3C(=CC2=[O+]1)C1=C2N(N=NN2[B-]3(F)F)[B-](F)(F)n2c1cc1oc(CCCCCCC)cc12,C1CCOC1,10.1021/acs.joc.9b00603,Deep4Chem,Cyanine
5402,369.0,384.0,62.9999995,470.926996097583,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2B1c2c-3cccc2-c2cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n1c23,ClCCl,10.1021/acs.orglett.8b02850,ChemFluo,Carbazole
26284,376.0,,0.8500000000000001,418.94903136993673,CN1C(C(O)=Nc2ccccn2)=C([O-])c2sccc2S1(=O)=O,CCCO,10.1016/S1386-1425(02)00300-1,Deep4Chem,5p6
534,406.5,464.7,64.0,451.19996027131384,C#CCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO,"10.1016/j.molliq.2019.04.058,10.1021/jo300724m","Deep4Chem,PubMed,DYES",Cyanine
44672,514.0,640.0,0.3,481.3000206854505,Fc1ccc(-c2ccc(C3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)s2)c(F)c1,C1CCOC1,10.1039/C4RA07424F,"DYES,PubMed",BODIPY
48965,376.0,485.0,74.000001,437.5627040254021,O=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)[C@H]1[C@H](c2ccc(F)cc2)C[C@](O)(c2ccccn2)C[C@]1(O)c1ccccn1,c1ccccc1,10.1016/j.dyepig.2015.08.013,Deep4Chem,Triphenylamine
17502,572.0,606.0,2.0,420.9498929263942,CCCCOc1ccc(-c2c(-c3ccc(Br)cc3)c(-c3ccc(Br)cc3)n3c2C(=C2C=CC(=[O+]CCCC)C=C2)c2c(-c4ccc(OCCCC)cc4)c(-c4ccc(Br)cc4)c(-c4ccc(Br)cc4)n2[B-]3(F)F)cc1,ClCCl,10.1039/C2OB26509E,"DYES,PubMed",BODIPY
46842,432.0,526.0,73.0000019,473.2393759822968,N=c1nc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)[nH]1,ClC(Cl)Cl,10.1016/j.tetlet.2007.06.122,Deep4Chem,Triphenylamine
17388,528.0,551.0,73.0,478.9999998688877,CCCCOC(=O)/C=C/c1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(C)C=C(C)C1=C2,CCO,10.1021/ol0706197,"DYES,PubMed",BODIPY
3447,409.0,467.5,96.0,450.50006639268696,CC(=O)OC[C@H]1O[C@@H](OCCn2cc(CNC3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,C1COCCO1,10.1002/ejoc.201402767,"DYES,PubMed",Cyanine
44852,373.0,434.0,0.01,431.5970345456917,N#C/C(=C/Nc1ccc(C#N)cc1)c1nc(-c2ccccc2)cs1,CCO,10.1016/j.dyepig.2019.02.051,Deep4Chem,5n6
6531,422.0,504.0,55.00000120000001,441.5974411376566,CC(C)n1nc(C#CC(=O)c2ccc3cc(N(C)C)ccc3c2)c2c(N)ncnc21,Cc1ccccc1,10.1002/anie.201909536,ChemFluo,PAHs
40867,703.0,703.0,15.0000006,460.00030866277405,Cc1ccc(C2=c3ccc4n3[B-](F)(F)[N+]3=C2C=CC3=c2ccc([nH]2)=C(c2ccc(C)cc2)c2ccc(o2)C(c2ccc(C)cc2)=c2ccc=4[nH]2)cc1,ClC(Cl)Cl,10.1016/j.tet.2017.12.006,Deep4Chem,BODIPY
26285,375.0,,0.451,444.07517004791856,CN1C(C(O)=Nc2ccccn2)=C([O-])c2sccc2S1(=O)=O,CCO,10.1016/S1386-1425(02)00300-1,Deep4Chem,5p6
5460,355.0,437.0,88.9999986,482.44512700366124,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2ccc(C#Cc3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)cc2)cc1,ClCCl,10.1021/jo0703911,Deep4Chem,Carbazole
37210,387.0,458.0,84.2000008,393.39931638312424,Cc1c(COC(=O)c2ccc(I)cc2)n2c(OCC(=O)c3ccc(I)cc3)c(C)c(=O)n2c1=O,CCO,10.1021/acs.orglett.7b00416,Deep4Chem,Benz
32668,352.0,441.0,68.0000007,432.8379603438738,COc1ccc(/C=C/C=C/C2=NC3C(O)=NC(=N)NC3N2[C@H]2C[C@H](O)[C@@H](CO)O2)cc1,CC#N,10.1016/j.tetlet.2010.11.053,Deep4Chem,5p6
26541,628.0,649.0,66.0000026,514.6128035678238,CN1c2cc3c(cc2-c2sccc2C1(C)C)C(=C1C(F)=C(F)C(=[F+])C(F)=C1C(=O)[O-])c1cc2c(cc1O3)N(C)C(C)(C)c1ccsc1-2,CO,10.1002/anie.201901061,ChemFluo,Acridines
16926,528.0,630.0,18.000000699999998,491.80303367848796,CCCCN(CCCC)c1ccc(/C=C/c2ccc3nc(/C=C/c4nc5ccc(/C=C/c6ccc(N(CCCC)CCCC)cc6)cc5n(CCC)c4=O)c(=O)n(CCC)c3c2)cc1,C1COCCO1,10.1016/j.dyepig.2019.107580,Deep4Chem,Coumarin
13175,509.0,519.0,20.9999993,489.7627091290442,CCCCCCCC(CCCCCCC)N1C(=O)c2c(Br)cc3c4cc(Br)c5c6c(c(Br)cc(c7cc(Br)c(c2c37)C1=O)c64)C(=O)N(C(CCCCCCC)CCCCCCC)C5=O,ClCCl,10.1021/ol201144w,Deep4Chem,Naphthalimide
28587,307.0,344.0,4.3999999999999995,431.3445370426414,COC(=O)c1nc(Br)c(-c2ccccc2)o1,C1CCCCC1,10.1016/j.cplett.2009.04.028,Deep4Chem,5n6
20678,336.0,469.0,46.0000008,403.7426497940624,CCN1c2ccc(-c3cc(C(F)(F)F)n[nH]3)cc2Sc2cc(-c3cc(C(F)(F)F)n[nH]3)ccc21,C1CCOC1,10.1016/j.dyepig.2009.04.006,Deep4Chem,Acridines
32496,764.0,770.0,4.0,470.7500342743504,COc1ccc(-c2sc3c(Br)c4n(c3c2Br)[B-](F)(F)n2c(c(Br)c3sc(=C5C=CC(=[O+]C)C=C5)c(Br)c32)=C4C(F)(F)F)cc1,C1CCOC1,10.1021/ol2014076,"Deep4Chem,SMFluo",BODIPY
13735,436.0,529.0,15.0999993,445.9995256047391,CCCCCCCCCCCCN1C(=O)c2c(c3ccc4cc(-c5ccc(C)cc5)c(OC)cc4c3c3c2ccc2cc(-c4ccc(C)cc4)c(OC)cc23)C1=O,ClCCl,10.1016/j.jphotochem.2017.07.026,Deep4Chem,PAHs
43505,349.0,418.0,47.9999989,479.23916894982534,FS(F)(F)(F)(F)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,Cc1ccccc1,10.1021/acs.joc.7b01972,ChemFluo,Triphenylamine
31154,727.0,771.0,10.0,439.0000191840222,COc1cc(OC)cc(C2=C3C(C)=C(I)C(/C=C/c4c[nH]c5ccccc45)=[N+]3[B-](F)(F)n3c(/C=C/c4c[nH]c5ccccc45)c(I)c(C)c32)c1,CS(C)=O,10.1016/j.jphotobiol.2015.02.006,"Deep4Chem,PubMed",BODIPY
17926,383.0,481.0,47.9999989,533.2438459915605,CCCCc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(CCCC)cc5)cn4c(=O)c3c2)cc1,ClCCl,10.1016/j.cplett.2018.08.017,Deep4Chem,6p6
11646,434.0,469.0,60.0000024,408.63598306747485,CCC1=C(C)c2cc3c(OC)cc(OC)cc3c(=O)n2C1=O,ClC(Cl)Cl,10.1021/acs.joc.6b01998,Deep4Chem,6p6
54216,415.0,470.0,81.0000002,388.64907251724816,c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(-n5c6ccccc6c6ccccc65)cc4cc23)cc1,C1CCOC1,10.1016/j.dyepig.2015.09.016,Deep4Chem,Carbazole
24269,313.0,519.0,2.0,472.6996013587268,CN(C)c1ccc(-c2nc(C#N)c(C#N)n2C)cc1,CC#N,DOI 10.1007/s10895-011-0872-9,Deep4Chem,5n6
22719,372.0,449.0,96.7000008,401.6657344822202,CC[N+]1(CC)Cn2c3cc(=[O+]C)ccc-3cc(C(=O)O)c2[N-]1,O,10.1016/j.dyepig.2018.09.005,Deep4Chem,PAHs
51933,374.0,444.0,20.0000003,448.7138375477186,O=c1oc2ccc(Br)cc2cc1-c1cc2cc(Br)ccc2o1,CS(C)=O,10.1021/acs.orglett.7b00069,Deep4Chem,Coumarin
54600,387.0,490.0,31.9999993,465.4176541877961,c1ccc(N(c2ccccc2)c2ccc(-c3ncc(-c4cccs4)s3)cc2)cc1,CO,10.1021/jo401384g,Deep4Chem,Triphenylamine
37940,445.0,460.0,56.0000002,476.000004729273,Cc1cc(C#Cc2ccccc2)c2ccc3c(C#Cc4ccccc4)cc(C#Cc4ccccc4)c4ccc1c2c43,ClC(Cl)(Cl)Cl,10.1016/j.dyepig.2017.09.003,Deep4Chem,PAHs
48047,384.0,485.0,55.00000120000001,481.9543935541868,O=C(O)C1CCCN1C(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,C1COCCO1,10.1016/j.jlumin.2014.10.045,Deep4Chem,PAHs
27199,317.0,320.0,49.000001,450.0003068051694,COC(=O)C(N=C(O)OC(C)(C)C)c1ccc2oc(-c3ccc(F)cc3)nc2c1,CC1CCCCC1,10.1016/j.jphotochem.2005.04.034,Deep4Chem,5p6
31502,413.0,503.0,46.9999999,436.0006132229098,COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,CS(C)=O,10.1021/jo4028616,Deep4Chem,5p6
30035,397.0,492.0,50.999998999999995,480.75350280688536,COc1cc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(OC)cc1/C=C/c1ccncc1,CN(C)C=O,10.1016/j.jphotochem.2017.05.025,Deep4Chem,5n6
13019,339.0,491.0,41.9999987,470.07037171450196,CCCCCCC(CCCCCC)n1c(=O)c2c3ccc4cccc5c6cccc7ccc(c2c1=O)c(c76)c3c45,Cc1ccccc1,10.1021/jo200529p,Deep4Chem,PAHs
14033,665.0,682.0,34.9999994,498.6323777050766,CCCCCCCCCCOc1cc(OCCCCCCCCCC)cc(C2=C3C(C)=CC(/C=C/c4ccc(OC)cc4)=[N+]3[B-](F)(F)n3c(/C=C/c4ccc(OC)cc4)cc(C=Cc4ccc(OC)cc4)c32)c1,ClC(Cl)Cl,10.1039/c4cs00030g,Deep4Chem,BODIPY
47019,361.0,422.0,70.9999979,549.6929648073216,NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,CN(C)C=O,10.1016/j.jphotochem.2017.10.010,Deep4Chem,6n6
26936,508.5,527.0,28.999999999999996,436.14992992349914,COC(=O)C(C(=O)OC)C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO,10.1002/chem.201405233,"DYES,PubMed",BODIPY
25904,431.0,563.0,10.9999999,470.13866314084964,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3c(C(F)(F)F)ccc(Cl)c3F)cc2)cc1,CS(C)=O,10.1039/c2cc31662e,ChemFluo,6n6
20971,358.0,435.0,43.9999998,388.64907251724816,CCOC(=O)/C=C/c1cc2ccc(-c3cn(Cc4ccccc4)nn3)cc2oc1=O,CCO,10.1016/j.dyepig.2009.01.001,Deep4Chem,Coumarin
19594,720.0,753.0,31.0000002,510.3016490328315,CCN(CC)c1ccc2c(c1)OC1=C(C=CC3=[N+](C)c4ccc5ccccc5c4C3(C)C)CCCC1=C2c1ccccc1C(=O)O,CO,10.1021/ja209297b,Deep4Chem,Coumarin
27698,280.0,332.0,37.0000005,413.22917159668026,COC(=O)C[C@H](Cc1c[nH]c2ccccc12)N=C(O)[C@H](CC(O)=N[C@@H](CC1=CCc2ccccc21)C(=O)OC)N=C(O)OC(C)(C)C,CC#N,10.1016/j.jphotochem.2018.11.022,Deep4Chem,5p6
25910,433.0,568.0,12.999999500000001,469.121414838279,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3c(F)ccc(Cl)c3F)cc2)cc1,CS(C)=O,10.1039/c2cc31662e,ChemFluo,6n6
42252,545.0,603.0,2.8000001,472.91647896927697,Cc1nc2c(ccc3c2sc(C=Cc2ccc(N4CCN(C)CC4)cc2)[n+]3C)s1,ClC(Cl)Cl,10.1016/j.tet.2014.11.047,Deep4Chem,5p6
31155,702.0,735.0,15.0,454.00001873110006,COc1cc(OC)cc(C2=C3C(C)=C(I)C(/C=C/c4c[nH]c5ccccc45)=[N+]3[B-](F)(F)n3c(/C=C/c4c[nH]c5ccccc45)c(I)c(C)c32)c1,ClCCl,10.1016/j.jphotobiol.2015.02.006,"Deep4Chem,PubMed",BODIPY
38409,700.0,733.0,32.0,462.30000165633544,Cc1cc(C)c(C2=C3C=CC(=[N+](C)C)C=C3P(=O)(c3ccccc3)c3cc(N(C)C)ccc32)c(C)c1,O,10.1016/j.saa.2022.121442,"DYES,SMFluo",6n6
21364,618.0,681.0,1.7000001,480.8885867359812,CCOC(=O)CCN1CCCc2cc3cc4c(=O)oc5c6c7c(cc5c4[o+]c3cc21)CCCN7CCC6,CO,10.1016/j.saa.2016.03.042,Deep4Chem,Coumarin
42266,400.0,641.0,1.0,440.6540180433955,Cc1nc2ccc(/C=C/c3ccc(N(C)C)cc3)cc2nc1-c1ccccc1,CC#N,10.1016/j.dyepig.2019.107580,Deep4Chem,6p6
34447,562.0,586.0,34.9999994,439.79400086720375,COc1ccc2c(c1)N(c1ccc(C)cc1)c1cc3c(cc1=N2)Oc1c(cc(C(C)(C)C)cc1C(C)(C)C)N=3,CCCCCC,10.1016/j.dyepig.2017.11.009,Deep4Chem,Triphenylamine
12158,346.0,395.0,92.0000017,488.6490725172482,CCCC1(CCC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc(C(C)(C)C)cc5)ccc3-4)cc21,C1CCCCC1,10.1007/BF00723901,Deep4Chem,6n6
45896,390.0,480.0,1.0,400.0,N#Cc1c(-c2ccc([N+](=O)[O-])cc2)cc(-c2ccc([N+](=O)[O-])cc2)nc1O,CC#N,10.1016/j.saa.2016.12.035,Deep4Chem,6n6
7125,359.0,400.0,2.9999998999999997,442.9994384151707,CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1[O],CO,10.1016/j.dyepig.2018.02.014,Deep4Chem,PAHs
49609,499.0,620.0,4.8,499.73863843973135,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CC(C)=O,10.1016/j.saa.2016.08.006,Deep4Chem,Triphenylamine
45928,449.0,437.0,2.9999998999999997,360.20599913279625,N#Cc1c(-c2cccs2)cc(-c2ccc3c(c2)Cc2ccccc2-3)nc1O,CS(C)=O,10.1016/j.saa.2016.12.035,Deep4Chem,6n6
51315,287.0,472.0,7.000000000000001,400.0,O=c1c(-c2ccc(F)cc2)coc2cc(O)ccc12,O,10.1039/c4cc06762b,ChemFluo,6p6
35446,313.0,397.0,1.0,432.2219294733919,COc1ccccc1-c1c(-c2ccccc2O)nc(-c2ccc(C(F)(F)F)cc2)n1-c1ccc(C)cc1,C1CCOC1,10.1021/jp507992x,Deep4Chem,5n6
33240,283.0,391.0,9.0000004,413.9879086401237,COc1ccc(C2=C(c3ccc(OC)cc3)C(C)(C)c3ccccc32)cc1,C1CCCCC1,10.1016/j.tet.2012.01.093,Deep4Chem,5p6
25781,,340.0,15.5,417.2999685741705,CN(C)c1ccccc1,C1CCCCC1,10.1016/S1386-1425(02)00207-X,"Deep4Chem,PhotochemCAD",Benz
5216,572.0,619.0,9.0,489.99998716658035,CC(C)(C)c1ccc(C2=C(Br)C3=C(c4ccccc4)c4c(Br)c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)n4[B-](F)(F)[N+]3=C2c2ccc(C(C)(C)C)cc2)cc1,ClCCl,10.1021/acs.joc.9b01425,"Deep4Chem,PubMed",BODIPY
16951,427.0,541.0,37.9999995,478.61833455676333,CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3ccc(N(CCCC)CCCC)cc3)c(C#Cc3ccc(C(F)(F)F)cc3)cc2C#Cc2ccc(C(F)(F)F)cc2)cc1,ClCCl,10.1021/jo701740n,Deep4Chem,6n6
17384,415.0,520.0,20.0000003,341.49733479708175,CCCCNc1nc(/C=C/c2ccccc2)[n+]([O-])c2c1CCCC2,ClCCl,10.1016/j.dyepig.2018.12.067,Deep4Chem,6p6
1457,315.0,380.0,0.2,120.41199826559247,C/C(=C\c1ccc(C)cc1)c1nc2ccccc2o1,CO,10.1016/S1010-6030(00)00230-6,Deep4Chem,5p6
21882,401.0,579.0,47.9999989,375.8609142659744,CCOC(=O)c1cc(N2CCC2)c(C(=O)OCC)cc1N1CCC1,CCO,10.1002/chem.201904478,ChemFluo,SquaricAcid
25205,605.0,651.0,2.9999998999999997,467.6693609624866,CN(C)c1ccc2c(-c3c(Cl)c(Cl)c(Cl)c(Cl)c3C(=O)[O-])c3ccc4cc(=O)ccc4c3oc2c1,O,10.1016/j.bmcl.2011.01.105,Deep4Chem,PAHs
41285,276.0,307.0,10.9999999,328.5557309007774,Cc1ccc(O)cc1,O,10.3389/fmars.2015.00098,Deep4Chem,Benz
51178,363.0,464.0,11.9999997,460.20599913279625,O=[N+]([O-])c1ccc(F)cc1C1CC(c2cccc3ccccc23)=NN1c1ccccc1,ClC(Cl)Cl,10.1016/j.saa.2014.09.080,Deep4Chem,PAHs
50612,386.0,466.0,98.0,372.99985472834226,O=P1(c2ccccc2)C2=C(c3ccccc31)S(=O)(=O)c1ccccc12,ClCCl,10.1021/ja108081b,Deep4Chem,5p6
